1.07867	0.91278
1.93818	0.84108
2.25883	0.82884
2.83064	0.81060
3.18577	0.80158
3.58338	0.81163
4.07656	0.81230
4.58665	0.82249
5.09636	0.84220
5.64016	0.87462
