1.27850	0.89246
1.58184	0.88020
1.88634	0.83942
2.19865	0.81925
2.43264	0.81006
2.88339	0.79008
3.33369	0.78119
3.63671	0.77685
3.89608	0.78195
4.34561	0.79207
