13.55932	6.66667
27.11864	19.39394
38.98305	28.48485
54.23729	36.36364
72.88136	43.03030
89.83051	47.87879
111.86441	53.93939
144.06779	58.18182
166.10170	60.60606
191.52542	62.24242

193.22034	89.69697
223.72882	89.69697
259.32202	89.69697

262.71185	40.60606
284.74576	40.60606
298.30508	40.60606
