# Adiabatic expansion
# \bar{V} (L / mol) and P (bar)
22.81320	0.99718
23.54292	0.94413
24.36328	0.89109
25.63818	0.82247
26.73071	0.76634
28.27696	0.70400
30.00447	0.64168
32.54933	0.56069
34.54793	0.50777
36.00135	0.47043
37.72640	0.43623
39.45145	0.40204
40.99524	0.36782
43.53708	0.32121
44.89823	0.30260
