# Isothermal expansion
# \bar{V} (L / mol) and P (bar)
22.90356	1.00031
23.81346	0.95978
25.17789	0.90367
26.72332	0.85071
28.45001	0.79776
30.35770	0.74796
32.44638	0.70131
34.26206	0.66712
36.44083	0.62672
39.16422	0.57701
41.70607	0.53040
44.24709	0.49316
44.97326	0.48074
