8.500000e+02 1.904976e-01 7.075625e-01 9.071314e-01
8.600000e+02 1.902793e-01 7.067516e-01 9.060918e-01
8.700000e+02 1.900612e-01 7.059417e-01 9.050534e-01
8.800000e+02 1.898434e-01 7.051326e-01 9.040162e-01
8.900000e+02 1.896258e-01 7.043245e-01 9.029802e-01
9.000000e+02 1.894085e-01 7.035174e-01 9.019453e-01
9.100000e+02 1.891915e-01 7.027111e-01 9.009117e-01
9.200000e+02 1.889746e-01 7.019058e-01 8.998792e-01
9.300000e+02 1.887581e-01 7.011014e-01 8.988479e-01
9.400000e+02 1.885417e-01 7.002979e-01 8.978178e-01
9.500000e+02 1.883257e-01 6.994954e-01 8.967889e-01
9.600000e+02 1.881098e-01 6.986937e-01 8.957612e-01
9.700000e+02 1.878943e-01 6.978930e-01 8.947346e-01
9.800000e+02 1.876789e-01 6.970932e-01 8.937092e-01
9.900000e+02 1.874639e-01 6.962943e-01 8.926850e-01
1.000000e+03 1.872490e-01 6.954963e-01 8.916620e-01
1.010000e+03 1.870344e-01 6.946993e-01 8.906401e-01
1.020000e+03 1.868201e-01 6.939031e-01 8.896194e-01
1.030000e+03 1.866060e-01 6.931079e-01 8.885999e-01
1.040000e+03 1.863921e-01 6.923136e-01 8.875815e-01
1.050000e+03 1.861785e-01 6.915202e-01 8.865643e-01
1.060000e+03 1.859651e-01 6.907277e-01 8.855483e-01
1.070000e+03 1.857520e-01 6.899361e-01 8.845335e-01
1.080000e+03 1.855391e-01 6.891454e-01 8.835198e-01
1.090000e+03 1.853265e-01 6.883556e-01 8.825072e-01
1.100000e+03 1.851141e-01 6.875668e-01 8.814958e-01
1.110000e+03 1.849020e-01 6.867788e-01 8.804856e-01
1.120000e+03 1.846901e-01 6.859917e-01 8.794766e-01
1.130000e+03 1.844784e-01 6.852056e-01 8.784687e-01
1.140000e+03 1.842670e-01 6.844203e-01 8.774619e-01
1.150000e+03 1.840558e-01 6.836359e-01 8.764563e-01
1.160000e+03 1.838449e-01 6.828525e-01 8.754519e-01
1.170000e+03 1.836342e-01 6.820699e-01 8.744486e-01
1.180000e+03 1.834238e-01 6.812882e-01 8.734465e-01
1.190000e+03 1.832135e-01 6.805075e-01 8.724455e-01
1.200000e+03 1.830036e-01 6.797276e-01 8.714456e-01
1.210000e+03 1.827939e-01 6.789486e-01 8.704469e-01
1.220000e+03 1.825844e-01 6.781705e-01 8.694494e-01
1.230000e+03 1.823751e-01 6.773933e-01 8.684530e-01
1.240000e+03 1.821661e-01 6.766170e-01 8.674577e-01
1.250000e+03 1.819573e-01 6.758416e-01 8.664636e-01
1.260000e+03 1.817488e-01 6.750671e-01 8.654706e-01
1.270000e+03 1.815405e-01 6.742934e-01 8.644787e-01
1.280000e+03 1.813325e-01 6.735207e-01 8.634880e-01
1.290000e+03 1.811247e-01 6.727488e-01 8.624984e-01
1.300000e+03 1.809171e-01 6.719778e-01 8.615100e-01
1.310000e+03 1.807098e-01 6.712077e-01 8.605227e-01
1.320000e+03 1.805027e-01 6.704385e-01 8.595365e-01
1.330000e+03 1.802958e-01 6.696701e-01 8.585515e-01
1.340000e+03 1.800892e-01 6.689027e-01 8.575675e-01
1.350000e+03 1.798828e-01 6.681361e-01 8.565847e-01
1.360000e+03 1.796766e-01 6.673704e-01 8.556031e-01
1.370000e+03 1.794707e-01 6.666056e-01 8.546225e-01
1.380000e+03 1.792651e-01 6.658416e-01 8.536431e-01
1.390000e+03 1.790596e-01 6.650786e-01 8.526648e-01
1.400000e+03 1.788544e-01 6.643164e-01 8.516876e-01
1.410000e+03 1.786494e-01 6.635550e-01 8.507116e-01
1.420000e+03 1.784447e-01 6.627946e-01 8.497366e-01
1.430000e+03 1.782402e-01 6.620350e-01 8.487628e-01
1.440000e+03 1.780359e-01 6.612763e-01 8.477901e-01
1.450000e+03 1.778319e-01 6.605185e-01 8.468185e-01
1.460000e+03 1.776281e-01 6.597615e-01 8.458481e-01
1.470000e+03 1.774245e-01 6.590054e-01 8.448787e-01
1.480000e+03 1.772212e-01 6.582501e-01 8.439104e-01
1.490000e+03 1.770181e-01 6.574958e-01 8.429433e-01
1.500000e+03 1.768152e-01 6.567423e-01 8.419773e-01
1.510000e+03 1.766126e-01 6.559896e-01 8.410123e-01
1.520000e+03 1.764102e-01 6.552378e-01 8.400485e-01
1.530000e+03 1.762080e-01 6.544869e-01 8.390858e-01
1.540000e+03 1.760061e-01 6.537369e-01 8.381242e-01
1.550000e+03 1.758044e-01 6.529877e-01 8.371637e-01
1.560000e+03 1.756029e-01 6.522393e-01 8.362043e-01
1.570000e+03 1.754017e-01 6.514919e-01 8.352460e-01
1.580000e+03 1.752006e-01 6.507452e-01 8.342888e-01
1.590000e+03 1.749999e-01 6.499995e-01 8.333326e-01
1.600000e+03 1.747993e-01 6.492545e-01 8.323776e-01
1.610000e+03 1.745990e-01 6.485105e-01 8.314237e-01
1.620000e+03 1.743989e-01 6.477673e-01 8.304709e-01
1.630000e+03 1.741990e-01 6.470249e-01 8.295191e-01
1.640000e+03 1.739994e-01 6.462834e-01 8.285685e-01
1.650000e+03 1.738000e-01 6.455428e-01 8.276189e-01
1.660000e+03 1.736008e-01 6.448029e-01 8.266704e-01
1.670000e+03 1.734018e-01 6.440640e-01 8.257231e-01
1.680000e+03 1.732031e-01 6.433259e-01 8.247768e-01
1.690000e+03 1.730046e-01 6.425886e-01 8.238315e-01
1.700000e+03 1.728064e-01 6.418522e-01 8.228874e-01
1.710000e+03 1.726083e-01 6.411166e-01 8.219444e-01
1.720000e+03 1.724105e-01 6.403819e-01 8.210024e-01
1.730000e+03 1.722129e-01 6.396480e-01 8.200615e-01
1.740000e+03 1.720156e-01 6.389149e-01 8.191217e-01
1.750000e+03 1.718184e-01 6.381827e-01 8.181830e-01
1.760000e+03 1.716215e-01 6.374513e-01 8.172453e-01
1.770000e+03 1.714248e-01 6.367208e-01 8.163087e-01
1.780000e+03 1.712284e-01 6.359911e-01 8.153732e-01
1.790000e+03 1.710321e-01 6.352622e-01 8.144388e-01
1.800000e+03 1.708361e-01 6.345342e-01 8.135054e-01
1.810000e+03 1.706404e-01 6.338070e-01 8.125731e-01
1.820000e+03 1.704448e-01 6.330807e-01 8.116419e-01
1.830000e+03 1.702495e-01 6.323551e-01 8.107117e-01
1.840000e+03 1.700544e-01 6.316304e-01 8.097826e-01
1.850000e+03 1.698595e-01 6.309066e-01 8.088546e-01
1.860000e+03 1.696648e-01 6.301835e-01 8.079276e-01
1.870000e+03 1.694704e-01 6.294613e-01 8.070017e-01
1.880000e+03 1.692761e-01 6.287400e-01 8.060769e-01
1.890000e+03 1.690821e-01 6.280194e-01 8.051531e-01
1.900000e+03 1.688884e-01 6.272997e-01 8.042304e-01
1.910000e+03 1.686948e-01 6.265808e-01 8.033087e-01
1.920000e+03 1.685015e-01 6.258627e-01 8.023881e-01
1.930000e+03 1.683084e-01 6.251455e-01 8.014685e-01
1.940000e+03 1.681155e-01 6.244290e-01 8.005500e-01
1.950000e+03 1.679228e-01 6.237134e-01 7.996326e-01
1.960000e+03 1.677304e-01 6.229986e-01 7.987162e-01
1.970000e+03 1.675382e-01 6.222846e-01 7.978008e-01
1.980000e+03 1.673462e-01 6.215715e-01 7.968865e-01
1.990000e+03 1.671544e-01 6.208592e-01 7.959733e-01
2.000000e+03 1.669628e-01 6.201476e-01 7.950611e-01
2.010000e+03 1.667715e-01 6.194369e-01 7.941499e-01
2.020000e+03 1.665804e-01 6.187270e-01 7.932398e-01
2.030000e+03 1.663895e-01 6.180180e-01 7.923307e-01
2.040000e+03 1.661988e-01 6.173097e-01 7.914227e-01
2.050000e+03 1.660083e-01 6.166023e-01 7.905157e-01
2.060000e+03 1.658180e-01 6.158956e-01 7.896098e-01
2.070000e+03 1.656280e-01 6.151898e-01 7.887048e-01
2.080000e+03 1.654382e-01 6.144848e-01 7.878010e-01
2.090000e+03 1.652486e-01 6.137805e-01 7.868981e-01
2.100000e+03 1.650592e-01 6.130771e-01 7.859963e-01
2.110000e+03 1.648701e-01 6.123745e-01 7.850956e-01
2.120000e+03 1.646811e-01 6.116727e-01 7.841958e-01
2.130000e+03 1.644924e-01 6.109717e-01 7.832971e-01
2.140000e+03 1.643039e-01 6.102716e-01 7.823994e-01
2.150000e+03 1.641156e-01 6.095722e-01 7.815028e-01
2.160000e+03 1.639275e-01 6.088736e-01 7.806072e-01
2.170000e+03 1.637396e-01 6.081758e-01 7.797126e-01
2.180000e+03 1.635520e-01 6.074788e-01 7.788190e-01
2.190000e+03 1.633646e-01 6.067826e-01 7.779265e-01
2.200000e+03 1.631773e-01 6.060872e-01 7.770349e-01
2.210000e+03 1.629903e-01 6.053927e-01 7.761444e-01
2.220000e+03 1.628035e-01 6.046989e-01 7.752549e-01
2.230000e+03 1.626170e-01 6.040059e-01 7.743665e-01
2.240000e+03 1.624306e-01 6.033137e-01 7.734790e-01
2.250000e+03 1.622444e-01 6.026222e-01 7.725926e-01
2.260000e+03 1.620585e-01 6.019316e-01 7.717072e-01
2.270000e+03 1.618728e-01 6.012418e-01 7.708228e-01
2.280000e+03 1.616873e-01 6.005528e-01 7.699394e-01
2.290000e+03 1.615020e-01 5.998645e-01 7.690571e-01
2.300000e+03 1.613169e-01 5.991770e-01 7.681757e-01
2.310000e+03 1.611320e-01 5.984904e-01 7.672954e-01
2.320000e+03 1.609474e-01 5.978045e-01 7.664160e-01
2.330000e+03 1.607629e-01 5.971194e-01 7.655377e-01
2.340000e+03 1.605787e-01 5.964351e-01 7.646604e-01
2.350000e+03 1.603946e-01 5.957515e-01 7.637840e-01
2.360000e+03 1.602108e-01 5.950688e-01 7.629087e-01
2.370000e+03 1.600272e-01 5.943868e-01 7.620344e-01
2.380000e+03 1.598438e-01 5.937057e-01 7.611611e-01
2.390000e+03 1.596606e-01 5.930253e-01 7.602888e-01
2.400000e+03 1.594777e-01 5.923456e-01 7.594175e-01
2.410000e+03 1.592949e-01 5.916668e-01 7.585472e-01
2.420000e+03 1.591123e-01 5.909887e-01 7.576779e-01
2.430000e+03 1.589300e-01 5.903114e-01 7.568095e-01
2.440000e+03 1.587479e-01 5.896349e-01 7.559422e-01
2.450000e+03 1.585659e-01 5.889592e-01 7.550759e-01
2.460000e+03 1.583842e-01 5.882842e-01 7.542106e-01
2.470000e+03 1.582027e-01 5.876100e-01 7.533462e-01
2.480000e+03 1.580214e-01 5.869366e-01 7.524829e-01
2.490000e+03 1.578403e-01 5.862640e-01 7.516205e-01
2.500000e+03 1.576594e-01 5.855921e-01 7.507591e-01
2.510000e+03 1.574787e-01 5.849210e-01 7.498987e-01
2.520000e+03 1.572983e-01 5.842507e-01 7.490393e-01
2.530000e+03 1.571180e-01 5.835811e-01 7.481809e-01
2.540000e+03 1.569379e-01 5.829123e-01 7.473235e-01
2.550000e+03 1.567581e-01 5.822443e-01 7.464670e-01
2.560000e+03 1.565784e-01 5.815770e-01 7.456116e-01
2.570000e+03 1.563990e-01 5.809105e-01 7.447571e-01
2.580000e+03 1.562197e-01 5.802448e-01 7.439036e-01
2.590000e+03 1.560407e-01 5.795798e-01 7.430510e-01
2.600000e+03 1.558619e-01 5.789156e-01 7.421995e-01
2.610000e+03 1.556833e-01 5.782521e-01 7.413489e-01
2.620000e+03 1.555049e-01 5.775894e-01 7.404993e-01
2.630000e+03 1.553266e-01 5.769275e-01 7.396507e-01
2.640000e+03 1.551486e-01 5.762663e-01 7.388030e-01
2.650000e+03 1.549708e-01 5.756059e-01 7.379563e-01
2.660000e+03 1.547932e-01 5.749463e-01 7.371106e-01
2.670000e+03 1.546158e-01 5.742874e-01 7.362658e-01
2.680000e+03 1.544386e-01 5.736292e-01 7.354221e-01
2.690000e+03 1.542616e-01 5.729718e-01 7.345793e-01
2.700000e+03 1.540849e-01 5.723152e-01 7.337374e-01
2.710000e+03 1.539083e-01 5.716593e-01 7.328965e-01
2.720000e+03 1.537319e-01 5.710042e-01 7.320566e-01
2.730000e+03 1.535557e-01 5.703498e-01 7.312177e-01
2.740000e+03 1.533797e-01 5.696961e-01 7.303797e-01
2.750000e+03 1.532040e-01 5.690433e-01 7.295426e-01
2.760000e+03 1.530284e-01 5.683911e-01 7.287066e-01
2.770000e+03 1.528530e-01 5.677397e-01 7.278714e-01
2.780000e+03 1.526778e-01 5.670891e-01 7.270373e-01
2.790000e+03 1.525029e-01 5.664392e-01 7.262041e-01
2.800000e+03 1.523281e-01 5.657900e-01 7.253718e-01
2.810000e+03 1.521535e-01 5.651416e-01 7.245405e-01
2.820000e+03 1.519791e-01 5.644940e-01 7.237102e-01
2.830000e+03 1.518050e-01 5.638470e-01 7.228808e-01
2.840000e+03 1.516310e-01 5.632008e-01 7.220524e-01
2.850000e+03 1.514572e-01 5.625554e-01 7.212249e-01
2.860000e+03 1.512837e-01 5.619107e-01 7.203983e-01
2.870000e+03 1.511103e-01 5.612667e-01 7.195727e-01
2.880000e+03 1.509371e-01 5.606235e-01 7.187481e-01
2.890000e+03 1.507641e-01 5.599810e-01 7.179244e-01
2.900000e+03 1.505913e-01 5.593393e-01 7.171016e-01
2.910000e+03 1.504188e-01 5.586983e-01 7.162798e-01
2.920000e+03 1.502464e-01 5.580580e-01 7.154589e-01
2.930000e+03 1.500742e-01 5.574184e-01 7.146390e-01
2.940000e+03 1.499022e-01 5.567796e-01 7.138200e-01
2.950000e+03 1.497304e-01 5.561415e-01 7.130020e-01
2.960000e+03 1.495588e-01 5.555042e-01 7.121848e-01
2.970000e+03 1.493874e-01 5.548676e-01 7.113687e-01
2.980000e+03 1.492162e-01 5.542317e-01 7.105534e-01
2.990000e+03 1.490452e-01 5.535965e-01 7.097391e-01
3.000000e+03 1.488744e-01 5.529621e-01 7.089257e-01
3.010000e+03 1.487038e-01 5.523284e-01 7.081133e-01
3.020000e+03 1.485334e-01 5.516954e-01 7.073018e-01
3.030000e+03 1.483631e-01 5.510631e-01 7.064912e-01
3.040000e+03 1.481931e-01 5.504316e-01 7.056815e-01
3.050000e+03 1.480233e-01 5.498008e-01 7.048728e-01
3.060000e+03 1.478536e-01 5.491707e-01 7.040650e-01
3.070000e+03 1.476842e-01 5.485413e-01 7.032581e-01
3.080000e+03 1.475150e-01 5.479127e-01 7.024522e-01
3.090000e+03 1.473459e-01 5.472848e-01 7.016471e-01
3.100000e+03 1.471770e-01 5.466576e-01 7.008430e-01
3.110000e+03 1.470084e-01 5.460311e-01 7.000399e-01
3.120000e+03 1.468399e-01 5.454053e-01 6.992376e-01
3.130000e+03 1.466716e-01 5.447803e-01 6.984362e-01
3.140000e+03 1.465035e-01 5.441559e-01 6.976358e-01
3.150000e+03 1.463356e-01 5.435323e-01 6.968363e-01
3.160000e+03 1.461679e-01 5.429094e-01 6.960377e-01
3.170000e+03 1.460004e-01 5.422872e-01 6.952400e-01
3.180000e+03 1.458331e-01 5.416658e-01 6.944433e-01
3.190000e+03 1.456660e-01 5.410450e-01 6.936474e-01
3.200000e+03 1.454990e-01 5.404249e-01 6.928525e-01
3.210000e+03 1.453323e-01 5.398056e-01 6.920585e-01
3.220000e+03 1.451657e-01 5.391870e-01 6.912654e-01
3.230000e+03 1.449994e-01 5.385691e-01 6.904731e-01
3.240000e+03 1.448332e-01 5.379518e-01 6.896818e-01
3.250000e+03 1.446672e-01 5.373353e-01 6.888915e-01
3.260000e+03 1.445014e-01 5.367195e-01 6.881020e-01
3.270000e+03 1.443358e-01 5.361044e-01 6.873134e-01
3.280000e+03 1.441704e-01 5.354901e-01 6.865257e-01
3.290000e+03 1.440052e-01 5.348764e-01 6.857389e-01
3.300000e+03 1.438401e-01 5.342634e-01 6.849531e-01
3.310000e+03 1.436753e-01 5.336511e-01 6.841681e-01
3.320000e+03 1.435106e-01 5.330395e-01 6.833840e-01
3.330000e+03 1.433462e-01 5.324287e-01 6.826008e-01
3.340000e+03 1.431819e-01 5.318185e-01 6.818186e-01
3.350000e+03 1.430178e-01 5.312090e-01 6.810372e-01
3.360000e+03 1.428539e-01 5.306002e-01 6.802567e-01
3.370000e+03 1.426902e-01 5.299921e-01 6.794771e-01
3.380000e+03 1.425267e-01 5.293848e-01 6.786984e-01
3.390000e+03 1.423633e-01 5.287781e-01 6.779206e-01
3.400000e+03 1.422002e-01 5.281721e-01 6.771437e-01
3.410000e+03 1.420372e-01 5.275668e-01 6.763677e-01
3.420000e+03 1.418744e-01 5.269622e-01 6.755925e-01
3.430000e+03 1.417118e-01 5.263583e-01 6.748183e-01
3.440000e+03 1.415494e-01 5.257550e-01 6.740449e-01
3.450000e+03 1.413872e-01 5.251525e-01 6.732725e-01
3.460000e+03 1.412252e-01 5.245507e-01 6.725009e-01
3.470000e+03 1.410633e-01 5.239495e-01 6.717302e-01
3.480000e+03 1.409017e-01 5.233491e-01 6.709603e-01
3.490000e+03 1.407402e-01 5.227493e-01 6.701914e-01
3.500000e+03 1.405789e-01 5.221502e-01 6.694234e-01
3.510000e+03 1.404178e-01 5.215518e-01 6.686562e-01
3.520000e+03 1.402569e-01 5.209541e-01 6.678899e-01
3.530000e+03 1.400961e-01 5.203571e-01 6.671245e-01
3.540000e+03 1.399356e-01 5.197607e-01 6.663599e-01
3.550000e+03 1.397752e-01 5.191651e-01 6.655963e-01
3.560000e+03 1.396150e-01 5.185701e-01 6.648335e-01
3.570000e+03 1.394550e-01 5.179758e-01 6.640716e-01
3.580000e+03 1.392952e-01 5.173822e-01 6.633105e-01
3.590000e+03 1.391356e-01 5.167893e-01 6.625503e-01
3.600000e+03 1.389761e-01 5.161970e-01 6.617910e-01
3.610000e+03 1.388168e-01 5.156054e-01 6.610326e-01
3.620000e+03 1.386578e-01 5.150145e-01 6.602751e-01
3.630000e+03 1.384989e-01 5.144243e-01 6.595184e-01
3.640000e+03 1.383401e-01 5.138348e-01 6.587625e-01
3.650000e+03 1.381816e-01 5.132459e-01 6.580076e-01
3.660000e+03 1.380232e-01 5.126577e-01 6.572535e-01
3.670000e+03 1.378651e-01 5.120702e-01 6.565003e-01
3.680000e+03 1.377071e-01 5.114834e-01 6.557479e-01
3.690000e+03 1.375492e-01 5.108972e-01 6.549964e-01
3.700000e+03 1.373916e-01 5.103117e-01 6.542457e-01
3.710000e+03 1.372342e-01 5.097269e-01 6.534960e-01
3.720000e+03 1.370769e-01 5.091427e-01 6.527470e-01
3.730000e+03 1.369198e-01 5.085592e-01 6.519990e-01
3.740000e+03 1.367629e-01 5.079764e-01 6.512518e-01
3.750000e+03 1.366061e-01 5.073942e-01 6.505054e-01
3.760000e+03 1.364496e-01 5.068127e-01 6.497599e-01
3.770000e+03 1.362932e-01 5.062319e-01 6.490153e-01
3.780000e+03 1.361370e-01 5.056518e-01 6.482715e-01
3.790000e+03 1.359810e-01 5.050723e-01 6.475286e-01
3.800000e+03 1.358252e-01 5.044935e-01 6.467865e-01
3.810000e+03 1.356695e-01 5.039153e-01 6.460452e-01
3.820000e+03 1.355140e-01 5.033378e-01 6.453049e-01
3.830000e+03 1.353587e-01 5.027610e-01 6.445653e-01
3.840000e+03 1.352036e-01 5.021848e-01 6.438266e-01
3.850000e+03 1.350486e-01 5.016093e-01 6.430888e-01
3.860000e+03 1.348939e-01 5.010344e-01 6.423518e-01
3.870000e+03 1.347393e-01 5.004602e-01 6.416157e-01
3.880000e+03 1.345849e-01 4.998867e-01 6.408803e-01
3.890000e+03 1.344306e-01 4.993138e-01 6.401459e-01
3.900000e+03 1.342766e-01 4.987416e-01 6.394123e-01
3.910000e+03 1.341227e-01 4.981700e-01 6.386795e-01
3.920000e+03 1.339690e-01 4.975991e-01 6.379475e-01
3.930000e+03 1.338155e-01 4.970288e-01 6.372164e-01
3.940000e+03 1.336621e-01 4.964592e-01 6.364862e-01
3.950000e+03 1.335089e-01 4.958903e-01 6.357567e-01
3.960000e+03 1.333559e-01 4.953220e-01 6.350281e-01
3.970000e+03 1.332031e-01 4.947543e-01 6.343004e-01
3.980000e+03 1.330504e-01 4.941873e-01 6.335735e-01
3.990000e+03 1.328979e-01 4.936210e-01 6.328474e-01
4.000000e+03 1.327456e-01 4.930552e-01 6.321221e-01
4.010000e+03 1.325935e-01 4.924902e-01 6.313977e-01
4.020000e+03 1.324416e-01 4.919258e-01 6.306741e-01
4.030000e+03 1.322898e-01 4.913620e-01 6.299513e-01
4.040000e+03 1.321382e-01 4.907989e-01 6.292294e-01
4.050000e+03 1.319867e-01 4.902365e-01 6.285083e-01
4.060000e+03 1.318355e-01 4.896746e-01 6.277880e-01
4.070000e+03 1.316844e-01 4.891134e-01 6.270685e-01
4.080000e+03 1.315335e-01 4.885529e-01 6.263499e-01
4.090000e+03 1.313827e-01 4.879930e-01 6.256321e-01
4.100000e+03 1.312322e-01 4.874338e-01 6.249151e-01
4.110000e+03 1.310818e-01 4.868752e-01 6.241989e-01
4.120000e+03 1.309315e-01 4.863172e-01 6.234836e-01
4.130000e+03 1.307815e-01 4.857599e-01 6.227690e-01
4.140000e+03 1.306316e-01 4.852032e-01 6.220553e-01
4.150000e+03 1.304819e-01 4.846471e-01 6.213424e-01
4.160000e+03 1.303324e-01 4.840917e-01 6.206304e-01
4.170000e+03 1.301830e-01 4.835369e-01 6.199191e-01
4.180000e+03 1.300338e-01 4.829828e-01 6.192087e-01
4.190000e+03 1.298848e-01 4.824293e-01 6.184990e-01
4.200000e+03 1.297359e-01 4.818764e-01 6.177902e-01
4.210000e+03 1.295873e-01 4.813241e-01 6.170822e-01
4.220000e+03 1.294388e-01 4.807725e-01 6.163750e-01
4.230000e+03 1.292904e-01 4.802215e-01 6.156687e-01
4.240000e+03 1.291422e-01 4.796712e-01 6.149631e-01
4.250000e+03 1.289942e-01 4.791215e-01 6.142583e-01
4.260000e+03 1.288464e-01 4.785724e-01 6.135544e-01
4.270000e+03 1.286988e-01 4.780239e-01 6.128512e-01
4.280000e+03 1.285513e-01 4.774761e-01 6.121489e-01
4.290000e+03 1.284039e-01 4.769289e-01 6.114473e-01
4.300000e+03 1.282568e-01 4.763823e-01 6.107466e-01
4.310000e+03 1.281098e-01 4.758364e-01 6.100467e-01
4.320000e+03 1.279630e-01 4.752911e-01 6.093475e-01
4.330000e+03 1.278163e-01 4.747464e-01 6.086492e-01
4.340000e+03 1.276699e-01 4.742023e-01 6.079517e-01
4.350000e+03 1.275235e-01 4.736589e-01 6.072550e-01
4.360000e+03 1.273774e-01 4.731160e-01 6.065590e-01
