0.61838	0.74106
0.69785	0.70157
0.83956	0.62096
0.88770	0.50063
0.98704	0.39779
0.99179	0.28057
1.05441	0.22996
1.19227	0.24440
1.67525	0.28308
2.43266	0.38233
